ra,dec,z,zErr,spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class
8.4757673,3.9888137,0.2410797,2.59E-05,-0.1962764,6.11589,23.4412,38.44358,54.66087,GALAXY
8.614662,5.0880236,0.4985822,0.000106357,0.5358199,0.8448086,4.492116,10.43649,16.39506,GALAXY
8.5648997,5.2023731,0.3675399,5.14E-05,0.2333644,2.53216,13.29684,23.1429,33.59407,GALAXY
8.6773924,5.1997688,0.5704752,0.000115382,-0.01262247,0.4949031,2.667987,7.508981,10.98173,GALAXY
8.6497737,4.9118558,0.5749083,0.000113058,0.1474928,0.6051343,2.924108,8.036618,12.79718,GALAXY
8.5226547,4.4488227,0.07965536,9.02E-06,2.019897,2.502495,2.95242,3.617822,3.316376,GALAXY
8.5886387,4.6660588,0.3903176,8.54E-05,0.3885378,0.7359143,3.61791,7.231692,11.69358,GALAXY
8.6951344,5.1226173,0.6165586,0.000111154,-0.6338013,0.4840603,2.55302,7.95235,12.50628,GALAXY
8.6291237,4.7233512,0.3341393,5.79E-05,0.04358452,2.051717,10.05017,18.06926,26.72913,GALAXY
8.5058165,4.7917799,0.504485,9.54E-05,0.3038069,0.6818454,3.565284,8.354614,12.92624,GALAXY
8.5825416,4.4599322,1.656759,0.000625979,4.343591,5.081268,5.4162,6.592911,6.492962,QSO
8.6824986,4.3973514,0.638563,0.000145316,0.4430256,0.5806519,2.189924,6.018408,10.18699,GALAXY
8.6238914,4.3451845,0.6646423,0.000154225,0.4409638,0.4578171,1.974827,5.900173,10.44621,GALAXY
8.6001922,4.3634517,0.3665554,5.33E-05,-0.1939314,1.781033,8.934666,16.20655,24.72854,GALAXY
8.5965831,4.425149,0.6222782,0.000118841,-0.6621279,0.3729094,2.022467,6.240459,10.30849,GALAXY
8.613284,4.3082383,0.6601806,0.000131286,0.6199833,0.4247057,2.267745,7.170643,12.25855,GALAXY
8.7018893,3.8730979,0.4629061,0.000106183,0.6767735,0.6838857,3.595315,7.663168,11.98451,GALAXY
8.6935226,4.1649535,0.5111984,0.000105239,0.3436598,0.7588811,2.76397,5.705811,8.440472,GALAXY
8.6205121,4.1734247,0.4707065,9.28E-05,0.4169774,1.085993,5.051234,10.5884,16.2285,GALAXY
8.7028937,3.9227666,0.2927065,3.50E-05,0.1388525,4.227678,17.88875,31.23761,45.61171,GALAXY
8.6640744,1.9665425,0.308852,5.33E-05,1.20152,5.748897,28.59984,50.86288,73.85104,GALAXY
8.6821815,2.2290818,0.488993,0.000183702,0.619666,0.9715866,4.35482,9.362567,13.87229,GALAXY
8.6953007,2.2942149,0.6059332,0.000224632,-0.8139697,0.3355361,2.594503,8.232517,12.68566,GALAXY
8.66037,4.4400806,0.5233198,0.000236937,0.1457536,0.3155285,2.150972,5.678234,8.776441,GALAXY
8.5976491,4.3060294,0.5111565,0.000222178,-0.1188044,0.3271908,1.821897,4.511035,6.708053,GALAXY
8.5839053,4.4172677,0.6283338,0.000283408,-0.1879627,0.3869977,2.154169,6.053801,9.528951,GALAXY
8.6512202,4.5270485,0.5869623,0.000142383,0.383147,0.6415063,3.402144,9.45987,16.05684,GALAXY
8.6973886,4.7963894,0.5233424,0.000179059,1.325364,0.9949883,4.214161,7.641448,11.58184,GALAXY
8.693314,5.022428,2.375471,0.000209419,3.884669,7.081722,6.6261,7.159309,9.224162,QSO
8.6027671,5.2221223,0.1158039,1.59E-05,7.147246,23.40177,67.05463,109.3936,162.1609,GALAXY
8.6187732,5.0460431,1.76354,0.001161947,1.928122,2.965502,3.509346,5.230552,5.47272,QSO
8.6943022,5.113373,0.617372,0.000162536,-0.6461029,0.4179133,2.717497,8.217876,12.6111,GALAXY
8.6394823,5.1503718,0.3311318,8.09E-05,0.9219401,1.879913,8.916269,15.93338,23.24484,GALAXY
8.7002289,5.3814009,0.6297619,0.000177366,0.2309358,0.3664595,1.806251,5.450994,9.202046,GALAXY
8.8860802,0.004164987,0.4844765,0.000160767,-0.3417906,0.5276305,2.852928,6.780893,11.04337,GALAXY
8.8858986,0.02523041,0.364558,0.0001052,0.2958142,1.161899,3.99881,6.523871,9.64892,GALAXY
8.7358498,1.2195353,0.5407272,0.000102106,1.000565,1.187082,3.632305,7.015715,10.86381,GALAXY
8.7345289,1.1765422,0.7976111,0.000157105,4.985123,6.372576,6.755188,6.430079,7.658485,QSO
8.7994187,1.1315863,0.6695231,0.000222111,0.3271618,0.6278671,1.769453,3.395115,4.63317,GALAXY
8.7836157,1.0094429,0.5303876,7.62E-05,0.5313501,1.331985,3.803395,7.260705,10.69946,GALAXY
8.8928662,0.59088649,0.7010472,0.000207581,0.1785187,0.4976211,1.549837,4.526724,7.969997,GALAXY
8.7130615,0.73884408,0.4769948,0.000111449,1.104226,0.9917084,4.878773,11.02289,19.09355,GALAXY
8.8918969,0.51504813,0.7491769,0.00017607,0.751285,0.3598306,2.111502,7.301363,13.297,GALAXY
8.7466571,0.49270601,1.306463,0.000924231,2.070625,2.919209,4.960223,5.689793,5.72057,QSO
8.7997971,0.69463467,0.1202321,1.26E-05,5.6546,14.95489,37.50093,63.75416,91.05304,GALAXY
8.8339769,0.17884209,0.5687234,0.000160731,0.141748,0.2465418,1.760894,5.482578,9.238061,GALAXY
8.8530146,0.10482014,0.5666679,0.000107573,-0.6532503,0.5892792,3.589438,9.784485,16.48642,GALAXY
8.8403387,1.2313336,0.4125748,6.20E-05,-0.1960523,1.985723,6.264717,10.25963,16.19681,GALAXY
8.8870533,1.1850458,0.6778467,0.000132138,1.092186,1.300777,3.086123,6.470201,9.931012,GALAXY
8.8088666,1.1529241,0.5725636,0.00012942,0.2223044,0.6228131,3.028463,7.876127,11.98833,GALAXY
8.9391906,1.0631972,0.4709769,0.000128165,1.109746,0.6985919,3.880387,8.800696,14.41297,GALAXY
8.9314956,1.0109043,2.510212,0.000419804,7.142578,7.69583,10.92625,12.67138,17.43429,QSO
8.9088733,1.168239,0.6695383,0.000211866,1.268659,0.3902749,1.898075,5.308822,8.892258,GALAXY
8.8809122,0.86384492,0.6335784,0.000119901,1.231501,0.9270602,2.859279,6.581172,10.15335,GALAXY
8.841888,1.0245089,0.8045961,0.000158219,0.4180883,0.4499786,1.735485,5.622396,8.42785,GALAXY
8.9183218,0.81263902,0.6337737,0.000131292,0.4100219,0.6126863,3.074235,9.001808,14.92311,GALAXY
8.8037663,1.0751839,2.260563,0.000657834,2.202444,4.859222,7.428614,8.747358,11.10928,QSO
8.8270195,0.76545156,0.7256031,0.000191874,2.62033,1.002707,2.461307,6.027212,8.939721,GALAXY
8.8652884,0.88915834,2.460077,0.00045601,10.79474,17.91768,24.41182,25.67015,32.83024,QSO
8.928732,0.52856505,3.01825,0.000424401,1.672756,2.892107,3.554518,3.255829,2.670095,QSO
8.9447625,0.75397778,0.2965692,3.96E-05,0.5452814,3.416058,15.18418,26.70286,38.85605,GALAXY
8.9106409,0.39192257,0.2557974,3.40E-05,1.924256,4.984051,20.56736,35.20577,51.05249,GALAXY
8.9459975,0.39889873,-5.82E-05,4.01E-05,0.5357149,0.2057387,1.332128,15.35715,59.79641,STAR
8.9271124,0.36671252,2.3178,0.000364073,6.499971,9.287806,12.20449,17.1026,25.06905,QSO
8.8526706,0.081618562,2.357923,0.000586501,1.581675,3.118033,3.190082,3.087082,3.231092,QSO
8.865213,0.095702213,0.2559077,3.13E-05,2.02123,5.393017,21.11328,34.48508,47.63229,GALAXY
8.7585307,0.038889006,1.030429,0.000267283,3.336629,4.459424,6.962918,7.564219,8.519904,QSO
8.9369561,0.58577269,0.6094491,0.000172539,-0.06418946,0.3514736,1.278283,3.712309,5.854666,GALAXY
8.9252163,0.068371731,0.000274053,1.92E-05,10.06871,21.20436,29.42966,32.37782,33.00275,STAR
8.8972149,0.22382413,0.3101124,4.28E-05,-0.4079764,3.467409,14.72595,24.95956,35.37292,GALAXY
8.8616962,0.32213408,0.5269178,0.000157784,1.140407,0.8296765,3.558797,8.573028,14.03669,GALAXY
8.8621167,0.54500582,0.7001653,0.000163734,-0.3153105,0.2683858,1.700881,5.989923,10.4038,GALAXY
8.9105786,1.6296667,0.07906038,5.48E-05,1.408082,3.960065,10.03684,15.49404,20.20436,GALAXY
8.8095941,1.6965423,0.4150813,0.000143309,0.4090556,1.203378,6.689341,14.03585,22.08591,GALAXY
8.8752452,1.6228074,0.5188361,0.000125188,1.070694,0.7898601,4.453676,11.24082,16.82872,GALAXY
8.7569606,1.6314001,0.1876695,3.51E-05,1.539224,6.672844,24.02596,41.49809,62.15989,GALAXY
8.8464109,1.9319548,0.6216463,0.000176791,0.5029718,0.4866472,2.836973,8.145377,11.96649,GALAXY
8.7986694,1.7536319,0.4140169,7.39E-05,0.5376818,1.822622,10.7775,21.65357,33.09208,GALAXY
8.8195548,1.6697677,0.07976526,1.29E-05,9.672206,38.11085,102.3183,160.2356,226.8388,GALAXY
8.811267,1.71577,0.4300693,0.000141655,0.8799063,0.9888547,5.872331,12.39854,20.32268,GALAXY
8.8367079,1.7621387,0.07738125,4.03E-05,11.32719,44.09483,115.0844,181.0677,260.61,GALAXY
8.8884318,2.0992776,0.3637865,7.81E-05,0.965308,2.629571,13.38042,24.09594,35.74062,GALAXY
8.8860859,2.1308625,2.148978,0.000311067,2.453631,2.262058,2.501472,3.303141,4.557567,QSO
8.894326,1.7513001,0.6428174,0.00021416,0.2265915,0.3322953,1.986877,6.651771,12.13171,GALAXY
8.7168743,1.9127777,0.000257046,1.63E-05,14.53789,23.93262,31.93994,35.95403,36.83522,STAR
8.7645941,2.1268847,0.08066501,1.65E-05,6.012056,18.10617,45.72994,72.67883,100.4777,GALAXY
8.7532636,2.0653379,0.3827287,8.50E-05,1.066919,1.501386,8.815078,18.15803,28.54889,GALAXY
8.805256,2.1312027,0.50474,0.000137166,-0.05484675,0.6307389,3.336312,8.351622,12.91155,GALAXY
8.864313,1.8836077,3.097795,0.000337097,1.921129,3.630796,4.43429,4.006453,3.780125,QSO
8.8940054,1.3973812,0.5430561,0.000149909,0.7866379,1.058534,3.653988,8.64237,14.80748,GALAXY
8.7713109,1.2562475,0.846668,0.000109669,4.438686,6.391479,8.122792,7.835855,8.441225,QSO
8.7673839,1.3722186,0.4837602,0.00019522,0.1130614,0.4358407,2.778635,6.892358,12.19167,GALAXY
8.7990418,1.2222737,0.7012757,9.77E-05,1.65494,2.093807,3.7712,7.17244,9.816749,GALAXY
8.8888885,1.2876776,0.5408115,0.000146506,0.2465959,0.5807805,2.587944,6.76378,10.76069,GALAXY
8.8214571,1.4560871,0.2973238,5.68E-05,0.7523127,2.331858,12.1207,22.75103,34.15875,GALAXY
8.8028901,1.1179406,0.2247419,5.63E-05,0.3556165,3.15732,12.27985,21.8391,32.1592,GALAXY
8.8568957,1.5876103,0.5812464,0.000333306,0.5099012,0.3250913,1.493569,4.582233,7.614365,GALAXY
8.9127785,1.5647595,0.226634,4.29E-05,2.081565,4.719464,17.62055,30.91846,45.56614,GALAXY
8.8675169,1.561509,0.5786159,0.000137537,0.4176434,0.7284101,3.850298,10.6396,17.13941,GALAXY
8.7259191,1.597355,0.1473839,2.95E-05,2.211399,8.998189,30.56077,54.2019,83.69754,GALAXY
8.8076042,1.609927,0.07916322,1.54E-05,9.022864,33.22854,87.45625,136.2037,193.7864,GALAXY
8.7165802,1.7642683,0.3777306,5.31E-05,1.702532,2.01733,9.804215,18.59906,28.82811,GALAXY
8.7396859,1.7031466,0.7865213,0.000408062,1.665715,2.007232,2.186614,2.989114,4.380186,QSO
8.731941,2.0727741,0.383468,8.21E-05,0.7577547,1.752156,9.973878,19.13104,28.66548,GALAXY
8.7838002,2.8054721,0.6417006,0.000182078,0.5738623,0.5126426,2.612528,7.507262,10.96923,GALAXY
8.7149854,2.7659058,0.4706748,0.000117929,-0.3004776,1.024728,6.044362,13.63841,21.02437,GALAXY
8.7987997,2.6218549,0.6087206,0.000161601,1.190123,0.9711977,2.805042,6.14518,8.308669,GALAXY
8.7365342,2.5552666,0.385035,6.46E-05,0.4347582,2.048685,13.1265,25.55841,38.41574,GALAXY
8.7947908,2.3803739,0.7109683,0.00023778,0.5723762,0.2136852,1.445997,4.914385,8.961983,GALAXY
8.8056644,2.5327203,0.5106649,0.000143679,-0.003703534,0.670586,3.172092,7.124822,11.2843,GALAXY
8.7435277,2.515281,0.2266495,3.27E-05,2.891143,5.619867,24.27921,44.40768,66.16594,GALAXY
8.8001968,2.3572282,0.6431788,0.00028989,0.09792964,0.3479911,1.387507,3.441833,5.802,GALAXY
8.7459425,2.241992,0.4713368,0.00013333,0.07974549,0.6709796,4.27459,10.27746,15.15412,GALAXY
8.824993,2.3307319,0.08248304,1.92E-05,5.680215,17.79227,56.79335,105.5194,172.9014,GALAXY
8.8674703,3.1250748,-0.000133178,3.82E-05,0.4617585,4.537741,7.899715,8.772292,7.70343,STAR
9.6814963,2.5054908,0.4738204,0.000183632,2.481546,2.303926,5.780812,11.65913,19.15845,GALAXY
9.638468,2.4387162,-0.000150582,8.96E-06,111.6956,203.5185,274.0313,305.3394,316.7126,STAR
9.6656156,2.6031084,0.4626835,0.000162214,2.205246,2.429523,8.325106,16.54486,26.90152,GALAXY
9.6420941,2.3622857,0.3697353,8.23E-05,-1.040389,2.487567,12.75201,23.46346,37.3302,GALAXY
9.7066872,2.2329005,0.2638421,2.55E-05,0.280967,1.84604,5.669768,9.93475,17.9546,GALAXY
9.6631442,2.1162465,0.8194701,0.000340457,3.09732,2.804471,3.646451,3.495764,5.88762,QSO
9.644803,2.3012371,0.462135,0.000162181,4.276256,0.8628795,4.34769,8.931993,13.81731,GALAXY
9.7508291,2.4576267,0.3811757,0.000125291,1.665115,1.659664,8.3706,15.50925,24.21344,GALAXY
9.6428251,2.2254819,0.3807786,8.29E-05,-1.221459,2.498092,13.03607,23.99,36.71098,GALAXY
9.7298545,2.2260686,0.6265724,0.000382898,-0.5827649,0.2880419,1.501202,4.162855,6.89169,GALAXY
9.7277237,2.1424323,0.4611033,7.15E-05,0.5791041,1.62353,8.911284,19.71982,32.88324,GALAXY
9.8002464,3.2812926,0.695838,0.000209676,-0.9934327,0.5538854,1.836285,5.221859,9.242077,GALAXY
9.6674085,3.2238133,0.6181823,0.000240736,-0.4289077,0.5800092,2.958044,8.406395,13.2929,GALAXY
9.6388998,3.225368,0.5175048,0.00015394,0.04249889,1.155842,5.565914,13.29359,20.76864,GALAXY
9.7351916,2.8937256,0.541799,0.000246378,-0.2218576,0.5575253,2.459639,6.550713,10.31976,GALAXY
9.6856325,3.4039848,0.4627531,0.000143125,0.2629566,0.8117406,4.377512,8.998178,13.45005,GALAXY
9.8379134,3.5432464,0.1944129,7.82E-05,-0.2331875,3.625217,13.63463,23.32672,36.66927,GALAXY
9.6938369,3.1756452,0.5120719,0.00033856,-1.268559,0.7360862,3.207438,7.329154,11.28316,GALAXY
9.6834923,3.230218,0.5149935,0.000198787,0.1791552,0.9603291,4.004823,8.794331,12.93836,GALAXY
9.7425686,2.7753084,0.4052296,0.000134854,1.507026,1.691399,8.978695,17.04733,26.20841,GALAXY
9.8427287,2.7006778,0.388183,9.60E-05,0.7983097,2.1113,10.43132,18.69721,28.28926,GALAXY
9.7895972,2.5231057,0.2500307,5.04E-05,2.92747,4.94241,19.24891,32.83069,49.57027,GALAXY
9.7874576,2.3815172,0.4595491,0.000169718,-0.6493247,0.7386417,3.306612,6.182816,9.72762,GALAXY
9.7866915,2.1708076,0.4748583,0.000280926,0.2897,0.4683822,3.180685,6.416983,10.36437,GALAXY
9.7714422,2.4563268,0.3824804,0.000100788,0.2900557,1.534758,8.166919,15.0149,22.13464,GALAXY
9.8314382,2.3949656,0.6862648,0.000265916,1.117564,0.3069998,2.006154,6.262508,11.547,GALAXY
9.8275087,2.2238638,0.5464191,0.000218526,1.327063,0.5336515,2.490697,5.765279,9.575619,GALAXY
9.845645,2.1931651,0.7278669,0.000151955,1.550352,1.451211,3.155644,7.500907,10.89065,GALAXY
9.7842221,2.1968545,0.0607482,1.20E-05,4.94337,6.447646,4.242107,7.773048,4.863519,GALAXY
9.7964613,3.1947419,0.6161965,0.000327378,0.3048475,0.2494914,1.835966,5.381117,9.166885,GALAXY
9.8021993,2.8735971,0.5404161,0.000167101,0.1408588,0.4612577,2.67848,6.751177,11.21106,GALAXY
9.813743,4.6319289,0.462658,0.000190048,-0.9147145,0.4425634,2.310886,4.53099,6.66866,GALAXY
9.8424609,4.651524,0.4547522,0.000134084,-0.7052808,0.8582827,4.647692,9.771537,14.44768,GALAXY
9.8111333,4.9490826,0.5446326,0.00011584,-0.02515626,0.7237105,4.145305,11.41054,18.07369,GALAXY
9.8263224,5.0428678,0.1291529,2.17E-05,5.843366,21.58429,62.97308,102.485,153.0285,GALAXY
9.7309069,5.1321739,0.6783323,0.0001883,4.324873,5.753417,7.423799,9.310117,10.59016,QSO
9.8234206,5.3254149,0.3714872,5.56E-05,0.06312422,1.601216,8.783618,17.21464,27.39473,GALAXY
9.7113129,5.282725,0.452335,0.000165499,-0.3125619,0.4778232,3.006332,6.855226,11.66297,GALAXY
9.7812789,5.0510681,0.3826914,7.64E-05,-0.4110375,1.545626,8.51108,16.37051,25.14855,GALAXY
9.8029136,5.3154087,0.6120393,6.05E-05,1.149435,0.7010553,2.722455,6.786011,10.13592,GALAXY
9.7953134,5.368787,0.4110639,8.59E-05,0.4464832,1.578043,8.690632,17.2143,26.15062,GALAXY
9.8155471,5.6505443,0.5699512,0.000181964,-0.2712221,0.4903669,2.62717,7.079229,11.00635,GALAXY
9.7440189,5.3541664,0.5709873,0.000208801,-0.440102,0.563125,2.020636,5.559297,8.781861,GALAXY
9.7073713,5.5193934,1.258129,0.6630406,-0.9255514,0.7572621,2.024412,5.250739,11.1804,QSO
9.8084429,5.5834198,0.676786,0.00024733,-0.2365922,0.2230297,1.627613,6.241464,10.70848,GALAXY
9.7272628,5.2645731,0.3837475,8.53E-05,1.10402,1.781335,9.082636,17.23063,26.08382,GALAXY
9.7947209,4.4274018,0.4793183,0.000126726,-0.1842896,0.8162249,3.954364,8.793535,13.99237,GALAXY
9.8129868,4.5144755,0.5432051,0.000181281,-0.9319189,0.9388728,3.010906,6.346896,9.554443,GALAXY
9.7065678,4.4491932,-0.000266787,3.76E-05,-0.08631726,0.930333,3.460537,15.55155,34.84999,STAR
9.6654045,4.6265672,0.4595893,0.000137434,-0.6138862,0.717932,4.224585,9.354541,14.2083,GALAXY
9.742796,4.732792,0.4569912,9.79E-05,0.6696256,1.265972,7.341039,15.7241,23.58359,GALAXY
9.742852,4.7624307,0.4617442,0.000138262,-0.6763504,0.7224496,4.530772,9.710546,14.29344,GALAXY
9.8033148,4.7277327,0.4636999,0.000140156,0.7575356,1.023695,4.836899,9.75364,15.36833,GALAXY
9.7701835,4.8112404,0.3382282,6.86E-05,-0.1563587,2.480786,12.5454,22.15735,31.78927,GALAXY
9.7901733,4.8130492,0.461261,0.000100213,0.7631965,1.037101,3.975087,7.496798,10.82133,GALAXY
9.7571688,4.8993376,0.3380555,6.71E-05,1.463956,2.463032,12.40471,22.58101,33.01907,GALAXY
9.6686662,4.9182843,0.4512256,0.000115397,0.4769296,1.10562,6.079656,12.57831,18.50793,GALAXY
9.6725794,5.4513071,0.1341368,2.09E-05,7.508267,22.60844,62.90847,97.12484,139.4179,GALAXY
9.6685072,5.4951698,0.1339732,1.78E-05,5.925407,24.68379,76.05763,122.3942,179.4292,GALAXY
9.6430456,5.4974645,0.4660427,0.000220175,0.9681007,0.6586258,3.811142,8.617194,12.96211,GALAXY
9.6436007,5.6924712,0.5517107,0.000164043,-0.5728384,0.6891741,3.748185,10.5961,16.33144,GALAXY
9.6476101,6.8173608,0.4851765,0.000160142,0.2635802,0.6233628,3.656324,8.157527,12.40138,GALAXY
9.6597055,6.6829041,0.5221357,0.000200367,0.08769142,0.6159697,2.638595,5.776336,8.844747,GALAXY
9.6606318,6.6589656,0.513401,0.000117604,-0.2888205,1.138501,5.14999,12.18179,18.59422,GALAXY
9.6871888,6.892465,0.000118241,1.62E-05,21.23038,40.41297,54.14258,57.68549,57.60694,STAR
9.6650661,6.050686,-0.00076224,2.17E-05,15.29412,26.28311,37.76486,43.23482,46.25284,STAR
9.6781022,5.8978521,0.3985467,9.95E-05,-0.8890032,1.922718,7.155843,12.91654,19.16898,GALAXY
9.6684796,5.9978266,0.3559822,9.00E-05,0.02562026,2.142219,10.55023,18.98757,28.49061,GALAXY
9.6955667,5.758735,0.1468754,2.49E-05,6.818261,13.96215,36.89917,59.80835,87.07957,GALAXY
9.7269742,5.7376868,0.4996458,0.00014095,0.4296522,1.013506,4.911661,11.75943,19.8688,GALAXY
9.7118984,5.9879951,0.3526051,8.17E-05,2.451828,2.292195,12.18793,21.42803,31.81675,GALAXY
9.6972272,6.3250263,0.5984162,0.000319399,1.431674,0.5116349,1.949581,5.025382,8.873587,GALAXY
9.7415209,5.7170234,-0.000693835,0.000237685,1.219681,1.977273,2.106145,1.914588,2.500006,STAR
9.8115867,6.4975235,0.6096883,0.000164782,0.4577093,0.9649556,3.709588,9.703267,15.96751,GALAXY
9.7665635,6.7892421,-0.000895232,0.000125262,-0.3101816,3.172987,3.478203,3.321354,2.168773,STAR
9.7824201,6.7123629,0.00042011,0.000117678,4.461282,4.362783,4.865465,4.500139,4.192783,STAR
9.7682855,7.0586615,0.7568146,0.000132492,0.1533525,1.426183,3.285661,8.622808,10.27934,GALAXY
9.804294,7.0105115,0.4843445,0.000186734,0.0860422,0.7438098,3.280195,6.628191,10.52778,GALAXY
9.6900818,6.5630071,0.5750583,0.000202007,-0.5845016,0.5741134,2.417856,6.157324,9.430924,GALAXY
9.7426424,6.7174023,0.000148538,2.78E-05,7.735235,18.49486,26.48953,28.62762,28.63652,STAR
9.7181315,6.4791482,0.5636359,0.0002818,1.909901,1.008558,3.262575,8.035997,14.44437,GALAXY
8.1826065,2.2061569,0.6498826,0.000247028,-0.2382264,0.2597618,1.432933,4.730882,8.842456,GALAXY
8.1835674,2.4408185,2.692803,0.000508851,3.488889,3.496419,5.064998,5.494838,6.478013,QSO
8.200274,2.6539992,0.651684,0.000222658,0.2119292,0.2941673,1.605856,4.967645,8.69435,GALAXY
8.1436755,2.17448,0.648372,0.000163504,0.6700065,0.8928776,2.938997,6.938214,10.77667,GALAXY
8.0841954,2.8756975,0.5760533,0.000183337,0.2302416,0.05526235,1.394588,3.888394,5.592448,GALAXY
8.2258368,2.7552594,0.2712725,4.39E-05,1.190463,3.910973,16.00247,25.55012,34.70331,GALAXY
8.1619295,2.9950601,0.459409,7.73E-05,0.3502218,0.8892296,5.090495,10.27138,15.55515,GALAXY
8.1775093,2.9559453,0.09347432,1.73E-05,5.590445,15.78526,42.98676,70.29155,108.9081,GALAXY
8.0119432,2.9884413,0.5764482,0.000103667,-0.201874,0.5868799,2.886837,7.452803,11.44906,GALAXY
8.2364397,2.8928465,2.36727,0.000761781,1.293204,1.377089,0.940061,1.148052,1.816013,QSO
8.1276803,3.0840161,0.5752656,8.87E-05,0.1543132,1.017767,5.114073,11.25675,16.02976,GALAXY
8.1137948,3.6090369,0.2388355,2.38E-05,0.2855038,6.389301,27.75008,47.28154,68.29271,GALAXY
8.1581847,3.1195939,0.2217299,2.46E-05,1.777734,7.172596,26.30599,43.75658,62.5452,GALAXY
8.2167361,3.2188413,0.469751,7.03E-05,-0.3307804,1.229019,5.881048,12.14562,18.97789,GALAXY
8.0546699,3.7322293,0.2390827,3.02E-05,1.263428,5.328953,20.7898,33.6242,45.82918,GALAXY
8.0645627,3.6056787,0.501569,0.000102101,0.1117488,0.8820379,4.204382,9.370038,14.88677,GALAXY
8.1970507,3.7489525,0.2351258,2.25E-05,2.676311,8.335329,30.58119,48.71041,66.07384,GALAXY
8.0388729,3.3769826,0.4733164,8.28E-05,0.8613848,1.186165,5.488976,11.58542,18.64857,GALAXY
8.0192726,3.174805,0.6070526,0.000132119,-0.1221242,0.6130754,1.974417,4.288122,6.5111,GALAXY
8.0173931,3.7526981,0.6217858,0.000116655,-0.07751534,0.3914498,2.552101,7.745359,10.9791,GALAXY
8.1933527,4.0124544,0.2042323,2.30E-05,4.43329,10.62221,35.29069,55.59676,78.3658,GALAXY
8.0566445,4.2493282,0.3521869,3.86E-05,1.388979,4.921028,18.61859,31.77127,48.34426,GALAXY
8.1917842,3.9568449,0.3286265,5.62E-05,1.693473,2.193134,9.473583,16.20581,24.16863,GALAXY
8.0896563,4.2376871,0.2047877,2.29E-05,1.993634,7.02937,25.95472,43.74582,64.1545,GALAXY
8.1274386,4.070374,1.111559,0.000323491,11.91825,11.61275,14.59422,13.9891,14.53756,QSO
8.1873338,4.048855,0.5405746,0.000119007,0.00554308,0.785127,3.15464,7.418728,11.65624,GALAXY
8.1066584,3.8804068,-0.000185399,4.15E-05,1.617089,3.897507,6.005757,6.989145,7.518916,STAR
8.0773896,4.2553182,0.352421,5.55E-05,0.03540559,1.886372,9.611549,16.63002,23.62394,GALAXY
8.0903092,3.7837318,0.5352902,0.000109763,1.044613,0.6167821,3.208172,8.243862,13.81715,GALAXY
8.0860403,3.7660171,-0.000516318,8.33E-06,45.39605,80.21477,100.5751,108.4825,110.6397,STAR
8.1838682,3.8415762,0.5293357,0.000204977,0.9815478,0.8891755,3.509973,7.996796,13.29336,GALAXY
8.1701624,3.8977297,-0.000755852,5.66E-05,3.388353,4.942678,7.028139,8.064806,8.781925,STAR
8.2051899,4.9374624,0.6177307,0.000131934,0.5420921,1.006851,3.08426,6.764419,10.80045,GALAXY
8.2142566,4.7601173,2.231162,0.00102672,0.7299316,0.9773247,1.064725,1.331506,2.165877,QSO
8.2269093,4.6354368,0.2662257,2.95E-05,0.4805053,6.104055,24.37791,39.37059,53.58634,GALAXY
8.154808,4.789675,0.5377995,7.31E-05,0.7030275,1.035411,5.466959,14.4955,22.57008,GALAXY
